assignment_id,assignment_uuid,assignment_name,teacher_id,class_name,numStudentTotal,numStudentAttempted,levelCode,student_id,conv_id,overall_summary,Planning,Monitoring,Reflection,subject,planning_level,monitoring_level,reflection_level
10855530,468d7d9c-a649-4e5f-be6c-4023a253165e,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA),31492,3195961,33,29,Secondary 4,457620,461672.0,"The student demonstrates basic understanding of electromagnetic induction concepts but provides minimal elaboration or self-reflection. They answer questions directly with brief, factual responses without showing evidence of planning their approach or monitoring their understanding.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
10855530,468d7d9c-a649-4e5f-be6c-4023a253165e,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA),31492,3195961,33,29,Secondary 4,445353,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
10855530,468d7d9c-a649-4e5f-be6c-4023a253165e,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA),31492,3195961,33,29,Secondary 4,476986,461690.0,"The student demonstrates a systematic approach to understanding electromagnetic induction by asking sequential, building questions. They show emerging monitoring skills by recognizing when they need clarification and asking follow-up questions, but display limited planning or reflection throughout the conversation.",0,1,0,PHYSICS,Not Observed,Not Observed,Not Observed
10855530,468d7d9c-a649-4e5f-be6c-4023a253165e,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA),31492,3195961,33,29,Secondary 4,443065,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
10855530,468d7d9c-a649-4e5f-be6c-4023a253165e,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA),31492,3195961,33,29,Secondary 4,472405,461671.0,"The student demonstrates curiosity about electromagnetic induction by asking follow-up questions to deepen their understanding. They progress from asking for clarification on Faraday's Law to probing the underlying mechanism of why e.m.f. is induced, showing a desire to understand the fundamental principles.",0,2,0,PHYSICS,Not Observed,Not Observed,Not Observed
10855530,468d7d9c-a649-4e5f-be6c-4023a253165e,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA),31492,3195961,33,29,Secondary 4,602774,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
10855530,468d7d9c-a649-4e5f-be6c-4023a253165e,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA),31492,3195961,33,29,Secondary 4,437529,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,415691,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,417893,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,409921,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,418318,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,403755,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,415002,65808.0,The student asks direct questions about electromagnetic induction but does not demonstrate metacognitive awareness. They request explanations and ask about improvements to the apparatus without reflecting on their own understanding or planning their learning approach.,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,435869,67256.0,"The student asks a series of direct questions about electromagnetic induction phenomena without demonstrating planning, self-monitoring, or reflection on their understanding. Their approach is purely question-driven without showing metacognitive awareness.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,407858,65312.0,"The student demonstrates a question-driven approach to learning about electromagnetic induction, consistently asking for explanations and clarifications. However, they show limited evidence of planning their learning approach, monitoring their understanding, or reflecting on the concepts presented.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,434952,68827.0,The student asks direct questions about electromagnetic induction but does not demonstrate metacognitive awareness. They focus on seeking information rather than reflecting on their own understanding or planning their learning approach.,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,413112,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,423353,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,434484,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,423937,68612.0,"The student demonstrates emerging planning by generating multiple related questions about electromagnetic induction. However, they do not show evidence of monitoring their understanding or reflecting on the concepts presented.",1,0,0,PHYSICS,Emerging,Emerging,Emerging
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,407464,62511.0,"The student asks direct questions about electromagnetic induction without showing evidence of planning their approach, monitoring their understanding, or reflecting on the responses. Their engagement is limited to requesting explanations without demonstrating metacognitive awareness.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,408685,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,408961,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,416308,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,413882,72423.0,The student asks a direct factual question about Faraday's Law without engaging with the initial scenario or demonstrating metacognitive thinking processes.,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,402594,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,431365,78594.0,The student asks a direct question about voltmeter readings in electromagnetic induction but does not engage further with the explanation provided. The conversation is too brief to demonstrate metacognitive behaviors.,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,436372,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,418087,92615.0,"The student engaged with the topic by asking a direct question about Faraday's Law but did not demonstrate metacognitive behaviors. The conversation was too brief to observe planning, monitoring, or reflection processes.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,403169,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,421035,87119.0,"The student demonstrates a systematic approach to learning electromagnetic induction by asking focused, progressive questions that build upon each other. They move from basic concepts to applications, showing strategic thinking about how to structure their understanding.",2,0,0,PHYSICS,Proficient,Proficient,Proficient
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,415669,86598.0,"The student demonstrates emerging metacognitive behaviors by asking targeted questions about electromagnetic induction concepts. They show some planning by asking specific questions about magnet direction and then expanding to multiple related questions, but lack deeper reflection on their understanding.",1,0,0,PHYSICS,Emerging,Emerging,Emerging
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,406337,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,450550,65123.0,"The student demonstrates emerging metacognitive behaviors by asking focused questions about electromagnetic induction concepts and building understanding progressively. However, they show limited evidence of planning their learning approach or reflecting on their comprehension throughout the conversation.",0,1,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,450836,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,432902,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,434384,71698.0,The student asks a focused question about voltmeter readings in electromagnetic induction but does not engage further with the explanation provided. The conversation is too brief to demonstrate metacognitive behaviors.,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,412374,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,420116,65171.0,"The student initially showed some engagement by asking about Faraday's Law and the effect of magnet speed, but quickly became disengaged and attempted to change topics. The conversation devolved into emotional expressions without meaningful academic engagement or metacognitive reflection.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,416122,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,433721,65493.0,The student asks direct questions about electromagnetic induction but does not demonstrate metacognitive behaviors. They seek explanations without reflecting on their understanding or planning their learning approach.,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,414797,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,407754,69998.0,"The student asks focused questions about electromagnetic induction, specifically about how magnet direction and speed affect current. However, they do not engage with LEA's explanations or reflect on their understanding, showing minimal metacognitive awareness.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,45816,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,403851,65715.0,"The student asks direct questions about electromagnetic induction but does not demonstrate metacognitive thinking. They request explanations without showing evidence of planning their approach, monitoring their understanding, or reflecting on the concepts presented.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
9825380,3bd63c1b-a0f2-4816-b890-109152b5d068,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,2688163,39,27,Secondary 4,424121,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,448000,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,475687,625489.0,The student demonstrates solid understanding of electromagnetic induction principles and can make connections between concepts. They provide accurate explanations using appropriate scientific terminology and show interest in exploring related applications like generators.,0,1,2,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,456091,582921.0,"The student engages in a brief conversation focused on asking direct questions about electromagnetic induction concepts. They request explanations of Faraday's Law and Lenz's Law but do not demonstrate planning, monitoring, or reflection behaviors.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,462451,594204.0,"The student engaged in a focused inquiry about AC generators, asking specific follow-up questions to deepen their understanding. However, the conversation shows limited metacognitive reflection, with the student primarily asking direct questions without explicitly monitoring their comprehension or reflecting on their learning process.",0,1,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,453247,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,472245,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,477175,600101.0,The student demonstrates emerging metacognitive behaviors by asking clarifying questions about electromagnetic induction concepts and building upon the discussion to explore practical improvements to the apparatus.,0,1,1,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,124402,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,458701,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,442509,616319.0,"The student demonstrates initial knowledge of electromagnetic induction by referencing Fleming's Right Hand Rule, but the conversation is too brief to show evidence of planning, monitoring understanding, or reflecting on their learning process.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,462219,582813.0,"The student demonstrates minimal metacognitive engagement, primarily asking direct questions for information without planning their approach or reflecting on their understanding. They show some basic monitoring by asking follow-up questions but do not demonstrate strategic thinking or self-assessment.",0,1,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,439633,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,672027,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,444994,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,476263,624597.0,The student immediately asked a specific question about Lenz's Law without engaging with the initial prompt about electromagnetic induction basics. The conversation was very brief with minimal student engagement beyond the initial question.,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,130375,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,438975,594016.0,"The student engages by asking multiple related questions about electromagnetic induction but does not demonstrate deeper metacognitive processes. They show curiosity about the topic but do not plan their approach, monitor their understanding, or reflect on their learning.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,445815,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,451027,583633.0,"The student engages in a question-driven approach to learning about electromagnetic induction, asking sequential clarifying questions about specific concepts. However, they do not demonstrate explicit planning, monitoring of their understanding, or reflection on their learning process.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,458615,575413.0,"The student engaged in a very brief conversation, asking a direct question about electromagnetic induction but not demonstrating any metacognitive behaviors. The interaction was limited to seeking information without showing planning, monitoring, or reflection on their own understanding.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,460349,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,443959,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,464009,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,447998,617178.0,"The student demonstrates a systematic approach to learning about electromagnetic induction by asking focused, sequential questions that build upon each other. They progress from understanding basic concepts to exploring practical applications, showing curiosity about real-world implementations of the physics principles.",2,2,0,PHYSICS,Proficient,Proficient,Proficient
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,467424,587687.0,"The student demonstrates basic understanding of electromagnetic induction by correctly identifying the cause-effect relationship between magnet movement and current induction. However, the conversation is too brief to show evidence of planning strategies, monitoring understanding, or reflecting on their learning process.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,454472,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,456184,617205.0,"The student engaged minimally with the topic, asking only one clarifying question about Faraday's Law without demonstrating any metacognitive processes. The conversation was too brief to observe planning, monitoring, or reflection behaviors.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,438198,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,438160,624639.0,"The student demonstrates strong foundational knowledge of electromagnetic induction, providing a detailed scientific explanation using Faraday's law. They show curiosity by asking a follow-up question about current direction, but the conversation is too brief to reveal deeper metacognitive processes.",0,1,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,941486,595476.0,"The student engages in a basic question-and-answer pattern about electromagnetic induction, asking direct questions for explanations and examples without demonstrating planning, self-monitoring, or reflection on their understanding.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,451520,616617.0,"The student demonstrates basic understanding of electromagnetic induction by correctly identifying that moving a magnet changes magnetic field lines through a coil. However, the conversation is very brief with only one substantive response, limiting evidence of deeper metacognitive processes.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,455300,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,450980,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,439382,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,459906,617331.0,"The student demonstrates strong conceptual understanding of electromagnetic induction, providing detailed explanations that connect Faraday's law, Lenz's law, and energy transformations. They build upon their knowledge systematically, extending from basic principles to real-world applications like generators.",0,2,2,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,439572,None,None,0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,446252,620092.0,"The student asks a series of focused questions about electromagnetic induction, seeking to understand specific phenomena like why bulbs light up and voltmeters show readings. However, they do not demonstrate planning their approach, monitoring their understanding, or reflecting on the explanations provided.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
11049875,41b50a54-280a-45f1-9717-fea181b42cb5,S4 Physics: Electromagnetic Induction Trigger Activity with Learning Assistant (LEA) - Copy,19541,3054963,42,36,Secondary 4,941487,620018.0,"The student demonstrates curiosity about electromagnetic induction by asking multiple related questions but does not engage in explicit planning, monitoring of their understanding, or reflection on the concepts presented.",0,0,0,PHYSICS,Not Observed,Not Observed,Not Observed
